MET,pt_l1,pt_jet1,pt_jet2,pt_jet3,pt_jet4,E_l1,E_j1,E_j2,E_j3,E_j4,eta_l1,eta_j1,eta_j2,eta_j3,eta_j4,phi_l1,phi_j1,phi_j2,phi_j3,phi_j4,MJ1J2,MJ1J3,MJ1J4,MJ2J3,MJ2J4,MJ3J4,pt_j1j2,pt_j1j3,pt_j1j4,pt_j2j3,pt_j2j4,pt_j3j4,eta_j1j2,eta_j1j3,eta_j1j4,eta_j2j3,eta_j2j4,eta_j3j4,phi_j1j2,phi_j1j3,phi_j1j4,phi_j2j3,phi_j2j4,phi_j3j4,MJ1J2MET,MJ1J3MET,MJ1J4MET,MJ2J3MET,MJ2J4MET,MJ3J4MET,pt_j1j2MET,pt_j1j3MET,pt_j1j4MET,pt_j2j3MET,pt_j2j4MET,pt_j3j4MET,eta_j1j2MET,eta_j1j3MET,eta_j1j4MET,eta_j2j3MET,eta_j2j4MET,eta_j3j4MET,phi_j1j2MET,phi_j1j3MET,phi_j1j4MET,phi_j2j3MET,phi_j2j4MET,phi_j3j4MET,MJ1J2lep,MJ1J3lep,MJ1J4lep,MJ2J3lep,MJ2J4lep,MJ3J4lep,pt_j1j2lep,pt_j1j3lep,pt_j1j4lep,pt_j2j3lep,pt_j2j4lep,pt_j3j4lep,eta_j1j2lep,eta_j1j3lep,eta_j1j4lep,eta_j2j3lep,eta_j2j4lep,eta_j3j4lep,phi_j1j2lep,phi_j1j3lep,phi_j1j4lep,phi_j2j3lep,phi_j2j4lep,phi_j3j4lep,cos_j1j2,cos_j1j3,cos_j1j4,cos_j2j3,cos_j2j4,cos_j3j4,cos_j1lep1,cos_j2lep1,cos_j3lep1,cos_j4lep1,DR_j1j2,DR_j1j3,DR_j1j4,DR_j2j3,DR_j2j4,DR_j3j4,DR_j1lep1,DR_j2lep1,DR_j3lep1,DR_j4lep1,DPhi_j1j2,DPhi_j1j3,DPhi_j1j4,DPhi_j2j3,DPhi_j2j4,DPhi_j3j4,DPhi_j1lep1,DPhi_j2lep1,DPhi_j3lep1,DPhi_j4lep1,DTheta_j1j2,DTheta_j1j3,DTheta_j1j4,DTheta_j2j3,DTheta_j2j4,DTheta_j3j4,DTheta_j1lep1,DTheta_j2lep1,DTheta_j3lep1,DTheta_j4lep1,xs_weight
38.8801642004,39.117389679,93.0772247314,72.5292053223,59.0640220642,47.1379737854,65.0828616194,196.124848118,304.166207953,136.104871758,61.7503132996,1.09644687176,1.37565290928,-2.11170339584,-1.46907019615,0.730374276638,1.70071053505,2.85342884064,0.542673110962,-0.9071854949,-0.811952590942,479.986790403,323.401929236,138.253547894,101.794963868,241.977271281,144.377280333,69.4281742811,56.5425883958,57.331213705,98.9074440583,94.5997451013,106.083140114,-1.33526237686,0.809008030469,2.00952795272,-2.14527904556,-1.72727583455,-0.725935843759,1.97226313895,-2.77859133024,-3.00594524987,-0.0918615929443,0.034374788772,-0.864920168883,551.015375381,372.303525137,179.313963578,304.137602875,345.989614964,206.860085504,30.5480086875,67.3748410665,60.2255741746,122.216888364,114.461102118,143.649783142,-1.69701946618,1.12782745566,2.13942759588,-1.83859402246,-1.38957841369,-0.286361828368,1.97218197839,-2.16397612764,-2.33351290664,-0.375845361671,-0.288233309603,-0.946117568279,550.501570838,378.893685625,175.67041516,335.751426846,365.642229319,249.585648148,107.624802816,60.872506887,69.219385355,98.0346066703,98.8598545413,76.3109604076,-0.617783917681,1.29607363914,2.04126635238,-2.02462881814,-1.47895590003,-0.407183569607,1.87461789253,2.82916233588,2.67667032812,0.307948675646,0.439224683215,-0.581973684364,-0.930975869981,-0.960564115179,0.226823519431,0.886011587598,-0.565282149487,-0.220312166263,0.819209281494,-0.718623315323,-0.945010846924,0.118075095726,4.18344906042,3.80208020083,2.69616053766,1.58589640467,3.14839900405,2.2015052339,1.1860503798,3.41075927252,3.65827821916,2.53918985695,2.31075572968,-2.52257097164,-2.6178038756,1.44985860586,1.3546257019,-0.0952329039574,1.15271830559,-1.15803742409,-2.60789602995,-2.51266312599,-2.40571245655,-2.19420251876,-0.402859333679,0.211509937784,2.00285312287,1.79134318508,-0.149812853578,2.25589960297,2.04438966519,0.253046480101,0.0282538719475
52.824647495,179.109008789,118.163955688,113.730125427,27.9342269897,26.4957675934,232.822458137,122.623577052,124.454834476,29.8150142329,105.640225534,-0.756303489208,-0.200566962361,0.397731542587,0.33971118927,2.05827093124,-2.50851130486,0.384643673897,0.970306515694,-1.02627968788,0.772346138954,106.030246947,85.1017690205,159.766934312,97.7778124675,106.506437587,68.6530957923,222.026128265,125.674080765,143.044376562,105.311134721,139.805570169,33.8822350102,0.101512357015,-0.112639776714,0.522649172762,0.510350796518,0.924709149435,1.90870280328,0.671710478437,0.163402612073,0.454728629083,0.726322619183,0.933025249695,-0.160210649321,243.544057618,178.447779537,249.899793645,191.274114674,225.148933406,143.497988579,173.714488558,100.295858286,103.100987509,57.3361419472,87.4381545633,51.3030406775,0.123015618186,-0.152351897923,0.691075515952,0.851709409713,1.29331124033,1.51115075079,0.562872397805,-0.252240490546,0.169108539077,0.440820365575,0.87028902263,-1.44237406149,460.960187506,337.858128039,453.333943868,368.304689326,458.815706562,330.976436165,43.6028931107,87.9215585175,45.9726116131,74.8998927935,61.4875415916,157.206047564,-1.78427073149,-1.37598132853,-1.21364832905,-1.03934998336,-0.00392512910918,-0.233266195755,0.831022178081,-1.80494521585,-1.92373921217,-2.63979781974,3.03802582968,-2.35430156708,0.681437095617,0.0826898693412,0.0364329569812,-0.237651454841,0.593948615532,0.263097873902,-0.604474404591,-0.913606693114,-0.144761348586,-0.809816108586,0.837234773099,1.51082931331,2.29186863302,1.99742905499,1.67229763261,2.48767008498,2.94604630282,3.03253587855,1.84343666607,4.11531308255,-0.585662841797,1.41092336178,-0.387702465057,1.99658620358,0.19796037674,-1.79862582684,2.89315497875,-2.80436748663,1.48223161697,-3.00232786337,0.586877502304,0.532595240435,1.51605692698,-0.0542822618693,0.929179424676,0.983461686545,-0.493824723388,-1.08070222569,-1.02641996382,-2.00988165037,0.0282538719475
24.1347634988,37.8760681152,55.6531333923,36.4948005676,32.4969978333,25.5322151184,54.8571866845,156.597723406,38.5353799878,93.377175432,35.0254390356,0.914702057838,-1.69336497784,0.135778874159,-1.71651470661,0.830581307411,1.4778059721,-1.33549320698,2.21664857864,0.727865993977,-3.08916211128,132.013345343,73.676935095,135.974683972,89.4805495566,39.516744752,109.57732679,26.5442071686,49.425117302,56.8537804871,50.8157381687,55.008033404,20.3190472617,-2.37341480666,-2.25773123143,-1.51048226468,-1.26173376595,0.500586667371,-1.8614035081,-1.91633495384,-0.717576192871,-1.79287136485,1.52558510488,2.61163842618,1.63161457854,158.284565356,112.113911079,168.452297374,104.436070594,84.8971184716,131.026318602,15.2563006334,32.3852518539,37.1722588321,74.1963006673,74.1093629695,44.2377685344,-3.11792812928,-2.79712541736,-2.12433486552,-1.21013008683,-0.0287102323431,-1.50392003692,-3.03360437098,-0.287049883736,-2.09790786746,1.62311601158,2.38007147382,1.73913539434,228.017286488,231.497943192,231.308159997,158.697287501,74.7728339022,172.148893312,13.863455261,41.0859855307,19.8993850206,88.6670375285,78.8917309941,58.0387860921,-2.6890051334,-2.2564614293,-2.13282956586,-0.466213769,0.783986404047,-0.404016210104,1.97666917778,0.127208935985,-2.04040682361,1.50518155019,2.16160921238,1.5314671739,-0.449341303045,0.817538911612,-0.683637200303,-0.0982488416648,0.497729641162,-0.837215506518,-0.908574444798,0.603364739114,-0.502239444114,0.419183177128,3.28699953574,2.06348906033,3.07337916254,2.37643958345,1.19917119866,3.54536732219,3.83623069348,1.07359662971,2.73600285678,1.71827758523,2.73104352156,-2.06335920095,1.7536689043,1.48878258467,-0.977374617253,-2.46615720192,-2.81329917908,0.738842606544,-0.749939978123,1.7162172238,1.34242464585,-0.00814737898539,1.95589897749,-1.35057202484,0.613474331645,1.96404635648,2.01574836514,0.673323719289,2.02389574412,0.0598493876441,0.0282538719475
18.7780028218,30.8851108551,60.8801689148,42.026222229,35.2348175049,27.1170349121,124.431038312,182.593531568,148.151110783,54.3054081805,117.379766464,-2.07085394859,1.76150488853,-1.92997026443,-0.978829860687,-2.14163422585,-0.283057749271,-1.14771461487,2.37786388397,-3.00413703918,1.22154378891,328.250947252,187.180535121,290.736732977,55.0034161726,42.1992863105,68.1570547614,26.9834481946,61.1480761298,45.5710174282,69.6124257166,58.4757747444,32.9097118238,0.964505199899,1.51038478973,1.06351756436,-1.68883368474,-2.18079776554,-2.24820440044,-1.77069988587,-1.73352621669,-0.719517533974,2.78595592697,1.93949210792,2.46321092099,348.391707431,212.395698234,311.023790685,110.31348035,114.267399074,111.215670231,9.13098403732,42.6382222925,36.4644277567,77.8162054473,76.1767308587,46.7994617229,2.07830188728,1.88626688413,1.32560177004,-1.55659550074,-1.90358526904,-1.87145042868,-2.14380678984,-1.79546337339,-0.313888016224,2.55595006296,1.84554155955,2.13980470867,444.086923839,353.960899657,413.089680234,117.586824794,91.8995951869,109.988154584,42.6665686986,71.7382416874,74.7104456641,38.8731970875,46.715059943,12.6841721777,-1.49435966792,0.155014946645,-0.759983302152,-2.74908859383,-2.78273982019,-3.76878225407,-0.964921053556,-1.29189794905,-0.543858480439,2.72830995714,1.38604954394,1.24723101441,-0.99174093613,-0.771336100904,-0.972404437313,0.837710778506,0.959166972934,0.660701368125,-0.859419997072,0.866155243788,0.579795584905,0.946143029205,4.60775260994,3.30994543086,4.56594791145,1.31026766794,1.17553298329,2.36335326879,3.9286900809,2.66464859798,2.93202815651,1.50626546012,2.75760680834,1.85642242432,-2.36925840378,-0.901184384023,1.15632009506,2.05750447909,-0.864656865597,2.66092163324,-2.72107928991,1.50460153818,-2.51304982139,-2.08248440659,-2.56748755876,0.430565414797,-0.0544377373633,-0.485003152161,-2.55050872811,-0.0374589067157,-0.468024321513,0.0169788306476,0.0282538719475
75.3264820925,145.782852173,170.575057983,147.661026001,78.0724563599,67.1817550659,240.179442153,513.152333202,542.751627867,85.795784132,195.03365269,1.0841177702,1.7645829916,-1.97556900978,-0.411711722612,1.72538506985,1.59468185902,-1.98057842255,-0.569298744202,1.36893522739,-0.885466814041,1026.90396801,383.147704104,117.649421967,259.263807362,619.583840835,229.158598315,242.69564802,95.553014375,210.011811214,140.059282402,212.541796938,63.1128633275,-0.15892471788,2.25453893408,1.87127988522,-2.08593785605,-1.24760096541,1.59773158388,-1.33620681091,-2.15005082445,-1.69221858337,-0.0221939908567,-0.667737668953,0.398230118939,1135.1687573,461.199401503,305.683020766,510.576976406,768.799883429,302.504817926,179.757414385,104.907059569,169.707328641,104.686956156,139.058533006,81.3022497031,0.0928251672712,2.27676606939,2.15390553802,-2.26707185165,-1.46261772342,1.65518450487,-1.53467880376,-2.9151048676,-2.03091704201,0.534179253413,-0.571365672407,1.46912225708,1282.8591905,534.358075516,400.447468297,763.526159794,952.58543416,351.552248328,104.675985905,86.2478526255,69.0699800761,197.45425482,164.021289402,178.786550161,1.16866934549,2.70378085582,3.21296211682,-1.37211868768,-0.813473096115,1.39992837451,-1.04063998751,2.27421387295,-2.00280429366,0.80720900171,0.0862727522738,1.2599031566,-0.893039997556,-0.667522736938,0.937637127685,0.285190875352,-0.813791025522,-0.566749330452,0.566153789204,-0.857062942271,0.234867264607,0.580485457752,3.99755516834,3.65276444294,1.09581290016,2.49046191364,3.71443445869,3.10636624769,2.79211225811,3.74759859679,1.51276812937,2.56171059842,-1.41127967834,2.93367165724,-1.09511160851,-1.9382339716,0.316168069839,2.25440204144,2.70792502562,-2.16398060322,-0.225746631622,-2.48014867306,-2.5267603231,-1.63212109964,-0.0132870552584,0.894639223461,2.51347326784,1.61883404438,-0.313022826384,2.21373749671,1.31909827325,-0.299735771126,0.0282538719475
69.6360577802,46.8083496094,85.1882095337,67.5170974731,29.1182441711,28.0217380524,65.0050704104,88.3900621126,386.47056204,29.3130577566,54.4555129469,0.855436682701,0.272419154644,2.42999458313,-0.00842936523259,1.28191959858,-1.05154156685,1.09045028687,-0.067369133234,2.01337242126,-1.571423769,214.150017429,47.059691219,108.095038212,157.500988052,80.1070974297,68.62567932,128.188558283,105.351165556,61.7000727657,59.0518907453,74.8073005308,12.604412368,1.86528245186,0.218933093341,0.974396161024,2.56150865348,2.44280055928,2.01342809783,0.587032963045,1.31266094602,0.879275729168,0.377522325323,-0.450419631702,-3.00558707171,370.539687778,184.143005438,204.289066356,313.397918792,279.614546755,129.349268343,79.9039647668,37.7231492797,20.6266518519,50.6621034005,104.737992213,76.8415044629,2.29444159643,0.300848920358,1.76317071896,2.68213207892,2.08635520576,0.436619973441,0.0860166966364,1.57678277278,-0.936292419183,-0.990565496305,-1.17659639611,-2.11232509501,268.263003317,149.831021374,161.143408944,209.233873105,139.41786115,108.901736697,133.456256053,79.1222792842,62.9524890929,80.3682655433,116.459067604,43.6881518915,1.92797121593,0.781818659436,1.36491569266,2.36824073069,2.10786673644,1.48469618209,0.229532369461,0.88476476847,0.109629830031,-0.237018221496,-0.679742911677,-1.32242080334,0.32938282069,0.579509842711,-0.21284926922,-0.0935826684158,0.849818088767,-0.472741777726,-0.1907967935,0.752868746616,-0.723779931367,0.916712136085,2.44860726519,0.964707809278,2.84686926914,3.20552597378,1.89215657849,2.99103732419,2.21991858846,1.85683277677,3.18433074653,0.672432287778,1.1578194201,-0.922922134399,2.66187405586,-2.0807415545,1.50405463576,-2.69838911692,2.14199185371,0.984172433615,3.06491398811,-0.519882202148,1.12606361569,-0.277540146575,0.760299941659,-1.40360376227,-0.365763674032,1.03784008823,0.497778959619,-0.628284656072,0.775319106194,-0.26252098204,0.0282538719475
54.904945629,81.6999588013,53.472026825,44.4191360474,38.6526069641,33.6644439697,81.8134283379,59.9762482536,72.8694044095,185.970446341,35.4550112809,0.0526979193091,-0.476655811071,1.07100737095,-2.25091958046,0.25783392787,0.656171798706,-0.443571090698,-2.09901452065,2.8655333519,-2.69221758842,110.780462076,130.248942254,84.0207521117,217.314728637,42.3633467971,120.92352936,66.5634501406,16.657594973,41.6507827234,65.7556677078,74.7402096412,67.6349882452,0.446803689363,-3.21922858198,-0.412836770175,-1.3934312844,0.796025955951,-1.66699578382,-1.17097242488,-0.84081933459,-1.12456816042,-2.70458649417,-2.35354738937,-3.08110586774,185.94176431,265.812222253,160.727262325,313.053909362,132.868835943,248.739413784,32.6962513358,45.5243834671,29.4546879132,59.8035326608,46.6535158271,79.5083976681,1.55717419237,-1.99682369732,0.788443619145,-1.11020906847,1.58783094792,-1.26298969053,-0.207833460696,1.18358008902,0.615019764588,2.6780880375,3.10776280834,2.45373651504,191.055821467,242.485275174,155.70910945,318.020522108,176.231474525,247.97113742,91.3665951471,84.5757828777,83.6141342262,22.6105471067,12.4288416117,45.8398796517,0.374759954077,-1.61248539973,-0.159347716323,-2.37085821965,2.43345425215,-2.01243750857,-0.125863566867,0.458467894878,0.147298908561,1.34066962271,-0.255809011337,1.63142872921,-0.396815776506,0.249762238176,-0.655770699766,-0.740643143918,0.691335173077,-0.0959270718043,0.382820889498,-0.525720091055,-0.175475177679,-0.932444843683,2.26622026174,3.46311549222,2.36556256488,3.57407377575,1.00654901925,2.61153196155,1.22051210345,2.93734672683,3.19185401577,2.9419564705,1.65544342995,2.97408086458,2.24864649773,1.31863743464,0.59320306778,-0.725434366857,-1.0997428894,-2.75518631935,2.20936155319,2.93479592005,1.37011724777,-0.901396489028,0.714592222396,-2.2715137368,-0.655525025377,1.61598871142,0.512241988495,-0.857875259278,1.41363847752,-0.202350233901,0.0282538719475
46.2258176205,50.3947219849,102.699493408,95.779548645,38.2685470581,26.4048976898,163.317618463,204.899947843,261.994687684,47.2235146422,40.3905585252,1.84425604343,1.3111243248,1.6628266573,0.628261208534,0.984907746315,-2.29864597321,-1.7772154808,0.836035072803,0.587954998016,2.81039762497,196.733725971,127.358935377,81.8867373135,73.6647848056,92.3047179268,59.9647396205,52.2534218791,80.0244759988,102.807744583,133.208361513,88.7953965516,30.5941065329,2.781582548,1.65776164778,1.45009698408,1.45279411992,1.84493988658,1.36630010028,-0.598777329285,-1.43550715858,-2.03489861692,0.765435943533,1.11304337829,1.34422952907,255.891804231,209.692102695,168.530389036,144.761987269,134.150170174,118.515400595,21.302361004,42.1803856084,87.8082583101,149.916602958,119.919691562,71.3022230721,4.0343060539,2.90431486615,2.19297377373,1.82026528619,2.04435276371,1.91832502134,0.482191948091,-1.89647580666,-2.49925773837,1.07162528224,1.44578344906,1.81755911726,247.661516536,174.536334997,111.694072844,190.231547172,175.525486233,132.270069702,67.7654970136,119.107712761,152.028544023,83.0566663352,42.4155639582,27.7748981011,2.83583989337,1.81941844594,1.60331028154,2.33398128148,3.01014480077,2.72716467861,-1.42810495423,-1.76283051486,-2.12142393956,0.718435996001,1.43562841523,-2.85645409623,0.645690089745,0.183644654097,0.611903792445,0.812939685471,0.608542803051,0.0903028867485,0.956829028583,0.772238129523,0.281667297724,0.796475672729,2.63681113973,2.46177444731,1.72666798958,1.06389350561,2.08750605682,2.25087715858,0.745733992668,3.13992705048,3.13226892293,1.45502173475,-2.61325055361,-2.36517047882,1.69557220141,0.248080074787,-1.97436255217,-2.22244262695,0.521430492401,3.13468104601,2.88660097122,-1.174141709,0.151766823387,-0.453680283205,-0.188340773038,-0.605447106592,-0.340107596426,0.265339510166,0.212834892983,0.0610680695953,0.666515176187,0.401175666021,0.0282538719475
44.7735322197,101.813400269,200.511154175,73.9704742432,30.0178089142,25.2164230347,240.085943834,794.567407319,301.268325585,39.5064587351,30.3273419169,-1.50266742706,-2.0535466671,2.08181405067,0.764158189297,-0.614572167397,3.12959289551,-0.105629228055,-2.29759860039,0.15897911787,1.9776699543,972.209856242,300.407099191,167.5488329,112.124945961,171.865159039,60.289236541,168.559569727,229.618437558,189.425180984,54.1632060284,67.292198173,34.1392042439,-1.76264967261,-1.89106040936,-2.12930032302,2.46791783799,2.1172157719,0.253447354562,-0.470535855194,-0.071432819772,0.0106500193261,-1.93934383734,-2.64397966157,0.95711505185,1121.57828955,398.532262352,264.056112821,569.234959809,560.413730447,209.757937387,142.439897265,189.980454848,148.244093247,90.4684583881,111.82841609,25.1791689291,-2.31447366899,-2.34345955166,-2.6291614751,0.799121525205,0.337908359206,-2.90048978181,-0.705767440043,-0.171160491995,-0.0942607786638,-2.31589042641,-2.69705443379,2.64755011681,1137.91853901,462.735898861,348.263545804,557.040212805,544.604652152,211.907707022,89.4460352099,128.127600173,87.6682249498,130.955048488,163.876707277,87.1585389423,-2.74630800939,-2.71237928803,-3.13184751963,0.702675951821,0.347224047426,-1.60724209581,-0.998571479546,-0.118649563245,0.0369550988953,-2.75557767236,-2.95190792609,2.80079655845,-0.974063722578,-0.436209797829,0.426031757864,0.47823737487,-0.617584900834,-0.509401572382,0.769737768473,-0.809628541037,-0.902653333012,0.640037812522,4.68037797569,2.83010215973,2.53195242728,2.78764973676,3.36187868936,2.2822212327,3.09734523516,3.68527242808,3.73671574927,1.45452385774,2.19196937233,-0.264608345926,-2.08329918236,-2.45657771826,2.00791675249,-1.81869083643,3.04796318362,0.855993811284,-2.97061377764,-1.15192294121,2.63830126558,2.01471934861,0.736451952393,-0.623581916966,-1.90184931318,-1.27826739622,0.182770706731,-2.45553055885,-1.83194864188,-0.553681245662,0.0282538719475
152.57338824,35.2751922607,203.487960815,166.053192139,106.149055481,54.2626571655,35.2753893693,220.596574922,555.716719801,183.0414128,58.0513191443,-0.00334297236986,-0.385906487703,-1.87724459171,-1.13750886917,0.284944653511,2.09070611,-0.75262516737,1.33879303932,-2.09361886978,-2.83426165581,441.251070477,219.000512864,199.720432393,283.582407525,301.667262844,133.275559911,188.057336238,250.030645914,183.179935266,71.195470003,145.818924121,150.712034487,-1.89344954841,-0.820668769128,-0.346857487383,-2.9502503952,-1.97299698591,-0.795041067976,0.119977658859,-1.17879196236,-1.01399905048,1.78053125528,1.66378472124,-2.33901726004,885.230228631,628.606637064,496.58786512,806.587982801,721.591648203,453.551290589,234.225860405,105.413814735,68.8245121021,223.755112711,298.070277767,139.274569348,-1.36935449029,-0.453089186768,1.28434731344,-1.54175253792,-0.965526684823,0.329664393103,0.82753278658,-0.878134913897,-0.0809822970822,1.7643061041,1.71131274313,2.83857902506,504.473821707,306.398188593,269.15871353,357.205483819,353.297961924,194.180284904,177.324887541,215.090677832,147.934459707,105.33903241,178.526511539,144.888908463,-1.94993185091,-0.926786640541,-0.425959254658,-2.56189869792,-1.78017430963,-0.821984366035,0.3042504387,-1.19971301917,-1.00520505406,1.88292171468,1.74569278445,-2.57500344323,0.212684767708,0.422416594988,-0.538845436768,0.609780915603,-0.412316544658,0.186541663512,-0.887604159072,0.221589126339,-0.290255233376,0.201767964195,2.56868048923,1.53726063169,2.18706463637,2.94518554702,3.02121060704,1.60372246997,2.86895235167,2.0191286598,2.38569632506,1.38847565514,-2.09141820669,1.34099370241,2.08163648844,-2.85077339808,-2.11013061205,0.740642786026,-2.84333127737,-0.751913070679,2.0988603274,1.35821754137,-0.890459379773,-0.573601837744,0.657835104174,0.316857542029,1.54829448395,1.23143694192,0.373326955357,1.26378633513,0.946928793101,-0.284508148817,0.0282538719475
32.6527804085,26.0460758209,71.0944290161,39.1270751953,30.5964622498,30.5919113159,50.913098166,168.132907474,169.430297771,146.750112825,35.0379041299,1.2904188633,1.50201869011,2.14331102371,-2.24872422218,-0.494273990393,-0.323787897825,-1.99134039879,-0.623186767101,1.36628651619,1.11840724945,78.9122756241,311.993619241,145.419555773,313.093207997,132.695820103,63.6430031942,87.7783293389,41.7278227732,40.5297340717,38.6479482181,45.3860992934,60.7190165432,1.99360458194,0.199306305788,1.92507942408,0.523983255096,1.90298183761,-1.69093548914,-1.53949348601,-2.14917029466,-1.9673054837,0.185371795933,0.10327577844,1.24235614842,200.531189154,344.575264399,197.092814275,352.090607339,199.637810557,117.064043993,93.7559322432,66.1450071287,61.7650912575,8.03570433832,13.0047311112,57.8345488231,1.88289556297,-0.104263934759,1.42290165731,0.681433431707,3.02438537475,-1.82317781786,-1.89522093761,-2.56481338013,-2.46828898552,0.841826558691,0.276422547431,1.79835172365,106.490392836,359.46949948,173.469410387,355.824283073,152.506494066,190.960016763,99.8659136449,43.2686505717,46.5581108149,62.6892675973,69.9300492586,66.1809041379,1.99413025285,1.01886665237,2.06021769359,0.906498169646,1.73740637224,-1.32234723409,-1.29244843758,-1.52729651982,-1.37538843649,-0.0185614575217,-0.0516153300043,0.83786119578,0.900703131536,-0.972079275757,-0.791460042102,-0.971072218034,-0.48015121907,0.627453378038,0.757078602578,0.949014491683,-0.853015070928,-0.334852000383,1.51099312276,4.75678087579,3.69536397422,4.82161565724,3.16069682588,1.77187464193,1.68092410006,0.903916323684,3.92197466902,2.29457085853,-1.36815363169,2.9255583922,-3.10974764824,-1.98947328329,-1.74159401655,0.247879266739,-1.66755250096,-0.299398869276,1.69007441401,1.44219514728,0.204745024967,-2.49309285763,-1.60788214211,-2.6978378826,-1.81262716707,0.885210715529,-0.0988109284397,-0.303555953407,2.3942819292,1.50907121367,0.0282538719475
