MET,pt_l1,pt_jet1,pt_jet2,pt_jet3,pt_jet4,E_l1,E_j1,E_j2,E_j3,E_j4,eta_l1,eta_j1,eta_j2,eta_j3,eta_j4,phi_l1,phi_j1,phi_j2,phi_j3,phi_j4,MJ1J2,MJ1J3,MJ1J4,MJ2J3,MJ2J4,MJ3J4,pt_j1j2,pt_j1j3,pt_j1j4,pt_j2j3,pt_j2j4,pt_j3j4,eta_j1j2,eta_j1j3,eta_j1j4,eta_j2j3,eta_j2j4,eta_j3j4,phi_j1j2,phi_j1j3,phi_j1j4,phi_j2j3,phi_j2j4,phi_j3j4,MJ1J2MET,MJ1J3MET,MJ1J4MET,MJ2J3MET,MJ2J4MET,MJ3J4MET,pt_j1j2MET,pt_j1j3MET,pt_j1j4MET,pt_j2j3MET,pt_j2j4MET,pt_j3j4MET,eta_j1j2MET,eta_j1j3MET,eta_j1j4MET,eta_j2j3MET,eta_j2j4MET,eta_j3j4MET,phi_j1j2MET,phi_j1j3MET,phi_j1j4MET,phi_j2j3MET,phi_j2j4MET,phi_j3j4MET,MJ1J2lep,MJ1J3lep,MJ1J4lep,MJ2J3lep,MJ2J4lep,MJ3J4lep,pt_j1j2lep,pt_j1j3lep,pt_j1j4lep,pt_j2j3lep,pt_j2j4lep,pt_j3j4lep,eta_j1j2lep,eta_j1j3lep,eta_j1j4lep,eta_j2j3lep,eta_j2j4lep,eta_j3j4lep,phi_j1j2lep,phi_j1j3lep,phi_j1j4lep,phi_j2j3lep,phi_j2j4lep,phi_j3j4lep,cos_j1j2,cos_j1j3,cos_j1j4,cos_j2j3,cos_j2j4,cos_j3j4,cos_j1lep1,cos_j2lep1,cos_j3lep1,cos_j4lep1,DR_j1j2,DR_j1j3,DR_j1j4,DR_j2j3,DR_j2j4,DR_j3j4,DR_j1lep1,DR_j2lep1,DR_j3lep1,DR_j4lep1,DPhi_j1j2,DPhi_j1j3,DPhi_j1j4,DPhi_j2j3,DPhi_j2j4,DPhi_j3j4,DPhi_j1lep1,DPhi_j2lep1,DPhi_j3lep1,DPhi_j4lep1,DTheta_j1j2,DTheta_j1j3,DTheta_j1j4,DTheta_j2j3,DTheta_j2j4,DTheta_j3j4,DTheta_j1lep1,DTheta_j2lep1,DTheta_j3lep1,DTheta_j4lep1,xs_weight
16.432672758155448,27.416879653930664,104.46154785156249,54.55016326904296,41.2965202331543,35.05512237548828,36.81851504476039,187.43822095745855,61.96901474995747,46.89105850319741,70.98158320623423,-0.8061410784721373,1.184516668319702,-0.5034887194633484,0.4604587852954865,-1.3269637823104854,2.680222988128662,-1.564895510673523,1.310860514640808,0.857552170753479,3.0340847969055176,208.33541076106476,135.4464182503779,216.2278384582595,55.12651562362501,77.07625340798182,104.24498665236118,53.77249142160298,78.27086653845934,106.35915867716116,93.442758601327,60.19860617202697,35.857623660395234,1.5883214244614718,1.5415933858531847,0.7921825290535812,-0.095593755793358,-1.1925913902962304,-0.99252269631436,-1.295118959752537,-1.2099290653403172,-1.8985251634942648,1.116085150510541,1.924164738158576,1.791013945540337,223.0192619244025,152.67758553476068,229.5748488154824,92.11494710662964,111.23128953455218,126.21185867343468,69.97614322234101,94.6276945647482,118.45631844939032,84.5236179849509,43.91038332110879,20.320211521861427,1.355261722945843,1.3741013370908035,0.7267701412063292,-0.0994913228165277,-1.4610046202192914,-1.4559805061445428,-1.2505463610949918,-1.1916049283418872,-1.7994006563018383,0.9606310920449996,1.8818759797087532,1.592493675232389,264.48103889176423,217.5326648405047,266.7374877406393,102.86520183168028,94.354369525653,127.5035958347557,40.760697122155904,61.10218893468578,106.23968588316087,97.55691189153886,82.32329795357346,57.23825401948877,1.64407202005028,1.6296756656670293,0.6090015514197239,-0.3371781387532175,-1.133628981816852,-0.9890359342093362,-1.81647152322127,-1.5202682967397323,-2.1571642948764427,1.4009507737593456,2.154685443854503,2.172150249981064,-0.863227499999717,-0.0231200613674961,-0.7512596757904081,0.518345127991779,0.3370932547261241,-0.6285934997542134,-0.740886613391159,0.4421806699593351,-0.4548194476316722,0.9259273567473278,3.334566674444565,2.52834186517974,3.023918076697364,1.0652151175085045,1.90987253661542,2.8164114947733427,2.8489356925476588,1.4024093675565483,2.2195504327244477,0.6296621860524224,-2.875756025314331,-2.422447681427002,1.6842049996005457,0.4533083438873291,-1.7232242822647097,-2.1765326261520386,2.038066808377401,-1.369362473487854,-1.822670817375183,0.3538618087768554,-1.460558137473924,-0.5320854941911787,-2.029264553175277,0.9284726432827456,-0.568706415701353,-1.4971790589840983,-1.70787283463841,-0.2473146971644859,-1.1757873404472314,0.3213917185368671,6.205640147527447e-06
28.16735331466167,28.32399177551269,81.81511688232422,75.7882308959961,43.19190979003906,41.52307510375978,28.486079720965364,96.57506715667168,78.15817345037902,55.36474840081859,43.74431185751492,-0.1069316416978835,0.5743427276611328,0.2372821122407913,0.7242354750633241,-0.3067712187767028,-0.3311629891395568,-0.2659702599048614,2.9906229972839355,0.8152758479118347,-1.8317118883132932,160.688739079203,64.78154713824972,99.45887989716506,105.8823686707074,81.69709356611094,94.56558528780386,10.873689245638646,109.00733390802104,91.93597101846284,62.35543962297828,90.32507530384969,20.80035885423444,2.529276674709953,0.7073901855137159,0.3890563142848742,0.761905671104996,0.0576883749936218,0.8931926519665305,-1.1928889081167484,0.0912699873819727,-0.7345800018126395,2.384236848767661,-2.8180200121106886,-0.4303492251017329,187.94701337548105,130.2267358018518,149.87510443844965,121.85980403076546,100.60454866607311,125.09458395174542,21.98918313410484,85.1446396833731,66.03480669463377,89.2604432792984,113.04515566578448,7.413951935534324,1.990572442352356,0.9602028726133398,0.6731354401457249,0.6615010675343861,0.1447475055906625,2.179460735104154,3.1071715910946978,0.2467689928505166,-0.8767660557215483,2.496056015622218,-2.982971856272955,2.842364430322355,189.17191311257855,87.91341970889552,115.40817467499711,149.50433577058118,133.07795832579396,116.38280150999596,36.353307096184,135.3405721984274,118.50901788119502,38.39424133417791,70.01592005032244,49.06537046182526,1.341027436680995,0.5654370384770961,0.2802041406632666,1.0671849140938914,0.0311177749047959,0.3612896938545251,-0.5601754118810358,0.0053638405539594,-0.6406180472906128,2.074323081689005,-2.569115586518662,-0.3731545935596975,-0.7052588166120298,0.6368656329950879,-0.1501381565666131,-0.2895979251385377,0.0325800537045966,-0.8439266695715051,0.793143016547881,-0.9761174285711288,0.2553677897673911,0.0983215081158128,3.0453028249313707,1.0915864516347442,1.7966381476352842,2.229183437459892,1.558870739102053,2.8406898596061434,0.6843864831296669,2.9813367883174835,1.4160369991934838,1.513797494838247,3.026592049990789,-1.0812461078166962,1.565741628408432,2.175347149372101,-1.4608504215823572,2.646987736225128,0.0651927292346953,-2.961399320756094,1.1464388370513916,-1.5005488991737366,-0.3100579304234521,0.122994447466703,-0.8472140554479262,0.4330523778901551,-0.5371561250244741,-0.9702085029146292,-0.6518727117123049,-0.3418147812888528,-0.774867159179008,0.1953413437356213,6.205640147527447e-06
21.06741665399971,30.673105239868164,57.54720306396485,38.19538116455078,34.66938781738281,30.3138370513916,155.86051560649244,62.95114972939827,87.59638676876361,169.15464734766124,41.43748522042123,2.308896303176881,0.4045943915843965,1.4661674499511714,2.266781091690065,0.8232116699218749,-2.997543334960937,1.1220808029174805,2.6889281272888184,-1.897706627845764,0.4367993474006653,86.13851423620184,132.12261412210006,35.81153271506038,64.49564995533599,66.71514261768087,79.42126532940668,69.19485376356779,23.515071057807667,83.25803041655169,48.25640464847762,30.32035143440143,25.83007066557468,1.1824039875250152,2.783079382861877,0.5876748301015479,2.322573330902405,1.96647937865505,2.7104080198060667,1.7068334230285218,0.9419690715651224,0.889558718453688,-2.8008206007188194,1.7997291756985034,-0.886160717565062,101.49214539850657,149.6178901173715,58.19921224019743,95.29990153584043,80.92494778088117,102.24475655655948,88.6065825587261,44.048838608151456,103.2261823689218,39.07552792628607,49.53729389027209,22.933714395025007,1.2584217305949104,2.356994136553976,0.808772095296835,2.6844056769751035,1.810047352083868,3.020038668861765,1.6022330840068089,1.0884999654865146,0.9620220851194428,3.04215398354636,1.5764856984459843,-8.838915532336173e-05,152.0853372610721,181.48664134302172,147.46454662968495,82.36105244641004,109.8038030543568,116.981246128369,75.46361320307646,22.05914433846917,64.18718292756611,78.56697492279112,44.92059896381839,28.152214878066697,1.932235410224981,3.4358227898582414,1.876174607808349,2.321795596026339,2.4525822305150067,3.2040036338138536,2.12539775449116,2.4174594540169005,1.2196834582112397,-2.877202390251448,2.5479977881472133,-2.09212479995089,0.3466402018044234,0.1877417683668927,0.786104283047192,0.8684642407703103,0.4051464244966698,0.5580117622396158,0.2748466705499532,0.9526114105779728,0.977916731541666,0.524868221571448,1.8926034703919912,3.5477958556047327,0.8030262131449525,1.8759706764719488,2.342109343364136,2.744778829692008,2.882249590823569,1.0325983404935637,1.100642754646814,3.212967962876362,-1.566847324371338,3.0197874307632446,0.6852814555168152,-1.6965505520450035,2.252128779888153,-2.334505975246429,-2.1635611693011683,-0.5967138449298304,1.0998367071151731,-2.8488426248179834,0.7231370508035302,0.9702560574423458,0.349439016938645,0.2471190066388155,-0.3736980338648852,-0.6208170405037008,0.9787176615726516,0.2555806107691215,0.0084616041303059,0.6292786446340067,6.205640147527447e-06
69.23091206211315,54.0591049194336,100.23426055908205,94.66420745849608,87.44688415527344,58.45642852783204,59.078360593884746,102.920795155295,179.65491575980496,100.19402268600044,73.57248152585146,-0.4276571571826936,0.2053741961717606,-1.243097066879273,-0.5312159061431885,-0.7000288367271422,-0.7867239117622375,-1.014015793800354,2.4913580417633057,1.774666666984558,-1.271689772605896,248.51218849024167,198.06861294755996,76.13363552631,97.92877473556216,151.03746127198667,143.7226372719418,35.678125747387604,35.26893293107668,157.46697034846687,170.56187258869508,58.14003448365644,29.778775682178544,-2.002112630420019,-0.7265300264864387,-0.1494155918999907,-0.9948165816328316,-1.923630799592476,-1.8568057341007065,-2.2487675941742444,0.0153377221402251,-1.1087587014929847,2.1478538433619723,3.116715676074478,1.5868968037328388,312.86080783547106,272.1724020242705,233.57815349743564,118.92612105763538,203.17842995805813,194.5467036332753,71.89384610850132,53.9447472108352,91.9433978458888,239.35649558399876,116.49912764578808,94.0685935034432,-1.6418644173201205,-1.153300793542478,-0.7247998814605329,-0.9069629336814752,-1.484255999467311,-1.2002180768904822,2.79081433357975,1.7548599874901187,-1.294784804613039,2.186262365348793,2.6602187558167807,2.077089535111427,297.56872960748154,243.40905379761992,96.82371155467004,226.30713509731763,219.0865075884879,197.66317458726888,67.92641224842885,82.56713059943861,209.44708243876556,118.18049108250884,41.88484054356168,38.64215754793209,-1.554209973146899,-0.5918264080493804,-0.2246338985526296,-1.3915561720021992,-2.3544767630067875,-1.825937585726199,-1.3360864898861755,-0.4746480649720035,-1.0269783657965448,2.0536952027636945,-2.06716892127123,-0.2218148105857407,-0.6588867494844473,-0.901437165758801,0.6320137240576151,0.7625015493758663,0.1664985615286252,-0.3990646621369766,0.7913350104100968,-0.1414825527508689,-0.4725464993672124,0.8887303389641119,3.13277920890153,2.8843222507060027,0.9413556880032172,1.01015905366096,2.577986827985973,3.0510302133159173,0.6725996535608689,3.113773982239036,2.5634831989656397,0.5562177792930522,2.7778114716159266,-2.788682460784912,0.257673978805542,0.7166913747787476,-2.520137492810385,3.046356439590454,-0.2272918820381164,-3.005103353654043,2.561390578746796,-0.4849658608436584,-1.2130150097884091,-0.7118072550292709,-0.8529405603644422,0.5012077547591383,0.3600744494239669,-0.1411333053351713,-0.6191329995884245,0.5938820101999847,0.0926742554408464,0.2338075607760177,6.205640147527447e-06
36.79982405900445,27.784971237182617,68.5321044921875,41.51944732666016,26.36866760253907,26.36024284362793,36.06819700772907,107.6188148870118,102.07610212323036,43.24175634395666,27.10080956140473,-0.7541643381118773,1.014624834060669,-1.5473821163177497,1.0710260868072508,0.0441888719797134,-1.9786652326583865,1.0123684406280518,-0.9917947053909302,2.902152299880981,-1.734918475151062,199.54769406294344,70.93663534025171,95.71582456715448,129.59508694359658,64.788949042742,49.28282506419298,63.488350083659824,65.25736293778903,45.34003096293168,28.645510555652372,63.48669985533037,35.854748222296074,-0.1730422803398213,1.3398999954911035,1.3679515137428364,-1.4726860738940746,-1.165938778670638,0.8668945785696892,0.3769495688829823,1.4061549614798563,0.7871174263393795,-1.6721172264684556,-1.2765543477530663,-2.5581480272023924,246.8728249610159,90.19795202057142,124.786542931486,191.65981399554923,165.65839419680802,87.467978786668,74.14414695592528,98.9275792783566,69.38171027699782,16.741255092159697,26.83703028555933,45.13077330288259,0.2825357126302905,1.1943777151992274,1.2829986512263722,-1.2528068268576762,-1.5397810432370898,1.1910383667312814,0.8961482892358946,1.591249644667841,1.289113176052083,2.772906318377934,-1.3570316020373576,2.8079548178577816,238.6028668929542,157.39172237661893,158.28146851069022,151.78305814443274,81.19220565958535,86.32187059892361,48.05744462356829,38.8705424678414,22.00039578152237,55.76907484338326,86.57995637032731,61.03064003760058,-0.659453588237737,1.6071201546468732,1.7325482397714551,-1.1799587237164637,-1.095338706534546,0.1974066518176552,-0.0444729656198563,1.579168602493069,0.3051442402725731,-1.823035397262069,-1.485325611515438,-2.306192889758508,-0.8107251941410167,0.4830831966814231,-0.5571936786487558,-0.903724204719224,0.2591966876764752,-0.011224452860697,-0.9775750359299626,0.7553006054455165,-0.4244286205866565,0.7186874851331648,3.2527756654352955,1.8906253293564752,2.9136457152699786,3.5446468345231463,1.7565110725448538,1.9401256966243443,3.4748953322838667,1.266138966010843,2.301728798656746,0.8347336879861037,2.004163146018982,-1.8897838592529297,2.7472869157791138,2.3892383019076746,0.7431237697601318,-1.6461145321475428,2.991033673286438,0.986870527267456,-1.4023677746402186,0.2437467575073242,-2.026637633595227,0.0353658402942806,-0.8310199447723631,2.062003473889508,1.195617688822864,-0.8663857850666438,-1.5666080299409932,0.4600296036542337,-1.6019738702352742,-0.7355880851686303,6.205640147527447e-06
34.57859537627372,33.28993225097656,59.85929870605469,54.056636810302734,33.922447204589844,28.689928054809567,35.294452923016806,69.16263498050105,62.614646550558376,54.71720189532621,32.748555320819364,0.3453092873096466,-0.5446045994758605,0.5160568356513976,1.0479804277420042,0.5046946406364442,-1.785504937171936,-2.415601968765259,1.8672717809677124,0.17256261408329,-0.4938606023788452,116.31470648226647,118.32251984646336,82.42802123266024,70.88149889729915,74.79727554727144,28.933379353404742,61.7275696035892,35.762230190202345,56.79297258467782,60.16284770112352,39.25750370634736,59.19323891056968,-0.0822707802238264,0.2270267240117555,-0.330822143634557,1.0093565939380582,0.9685586522483878,0.8613203044216637,2.946620178630503,-1.8936572007813928,-1.921346837334344,1.273464542358401,1.327190823228075,-0.1317320231383878,148.68019158634283,159.8857369731183,137.02076495752286,90.72263206129698,96.01105494727403,86.29700135072311,85.23442135364162,23.666263221664828,38.08838055368082,90.01244693478361,70.48370058694755,52.50886740614683,0.1824892628309127,1.0298122581563929,0.0417849963383105,0.8992311970100252,0.82504986396402,1.189342060513138,2.5951959417051347,-3.074582242853142,-2.557319735709189,1.5112199723391349,1.6104958973776864,0.4866059156967863,151.22579862498685,142.07602262605317,103.39447365581364,124.980101038345,117.90306270292704,77.38789623033252,70.70798401231981,68.95135439159581,89.88935112254755,27.12596943333288,6.058309781915967,65.46309695715178,0.0937843859231147,0.2849414228082632,-0.0823175121803947,1.8406224063772127,2.919598645260197,0.9217078810978472,-2.8464618811320697,-1.841519062012106,-1.871172210117272,1.1720078728714387,1.1677521332745853,-0.6631776508719623,-0.5538174410961857,-0.848934532560106,-0.4953274884612505,0.3027743445465987,-0.3323546328928164,0.7981793011527843,0.4966000886028254,-0.5663759700234259,0.0370040439769025,0.3847185668420814,2.2641221271876475,3.038901606967578,2.1895476187059693,1.7762268628034728,2.3611597216544573,0.8598135553192017,1.090398548750137,2.635944625852333,2.0803305667309577,1.3014410391785691,2.000311557446615,-2.588164582848549,-1.9217413663864136,1.6947091668844223,2.3611323833465576,0.6664232164621353,-0.6300970315933228,-2.630408589039938,1.958067551255226,1.2916443347930908,1.014089748406669,1.4158197043302931,1.004062190367288,0.4017299559236239,-0.0100275580393813,-0.4117575139630053,0.858167002330726,-0.1559227460759433,-0.5576527019995673,-0.1458951880365619,6.205640147527447e-06
18.59901086084702,21.025510787963867,117.65334320068357,77.15805053710938,43.9368896484375,27.480926513671875,44.03343978784592,277.9785211691506,97.23675447802816,46.09820553881309,82.31262999195258,-1.3697595596313477,-1.5045931339263918,-0.6962239146232604,-0.2939655482769012,-1.7577722072601325,2.402547597885132,-2.8330037593841557,0.6975120306015015,-1.0438692569732666,-0.815886378288269,204.2494118814625,146.02682073717514,98.44027332159166,93.45007532964212,83.24770367689969,57.23024008882,54.73373511766511,116.33284611773122,108.65666022249803,82.05377058307421,83.37771069814198,70.97899963925101,-2.434804191137168,-1.5610815256889767,-1.827543672934005,-0.7853115706710051,-1.2621302941731531,-1.062447273834092,2.886210404970197,-2.455376519266179,-2.6028369041773787,0.1416300711692157,0.3622116703181791,-0.9562517610388452,222.2831340117259,177.3708852620851,132.33521353869037,120.50509361077606,102.00129382098764,95.88541758890987,60.97357807520189,104.45663597900403,99.20791551232044,87.85609819271087,92.7135283516081,57.774010928501305,-2.4352628496708504,-1.7784030790734815,-2.0127629356150845,-1.0256863210131435,-1.3717010478616118,-1.5211439258471595,2.5817430017240155,-2.585314155827368,-2.757289917100412,0.3501306575024674,0.5454281224046618,-0.7513592802160904,220.77180450443757,169.2857615544743,120.97289465540555,134.30553843207497,117.66630095782578,102.47901187313282,73.99637245763853,121.1810139732373,116.48176887050391,70.55660420693532,76.20683288486221,50.65059537299057,-2.2542631557033515,-1.649161384848696,-1.867129257767368,-1.226745018837372,-1.5644967542853063,-1.6652946262137795,2.7536895282005296,-2.6279018892704427,-2.776520982978067,0.3735067866271923,0.610805981267559,-1.0458286310368743,0.232571436096385,0.1710374250891361,0.7924614699409974,0.0421272243893804,0.5825453921986524,0.581906490745313,0.8970151630574472,0.4778794088700756,-0.1853840584844712,0.6684598830229357,2.8689109894880698,2.160236426609961,2.03294421278432,1.7872382555247632,1.8485831119076976,1.481454058638724,1.0562750521345434,1.833247542149906,3.033906393900583,3.0892158447774545,2.752669517193929,-1.789134502410889,-2.0171173810958862,1.741381287574768,1.5133984088897705,-0.2279828786849975,1.0476339499102991,-1.7050355672836304,2.836768452321188,3.0647513310061854,0.4877165908286502,0.8438559076599668,-0.0956203867442475,0.3561393168313165,-0.5833369775728978,-0.9394762944042144,0.0606758546531374,-0.4270407361755128,-0.7831800530068294,0.1562962413973849,6.205640147527447e-06
24.22487109731828,27.88413619995117,65.81673431396484,54.17182159423828,35.39134216308594,23.59111213684082,29.715509437078914,78.28979236587062,121.7423150982608,60.74656663829948,36.75158298011842,0.3604756891727447,0.6009780764579773,1.4440737962722778,-1.1283103227615354,-1.0062364339828491,2.3750014305114746,1.5617443323135376,-1.4818943738937378,0.7143987417221069,-2.183427095413208,131.26406221981523,103.02442028741642,103.47013807974912,166.81588958637184,114.91492579087304,58.3236108319494,13.03022228907888,93.10382815218637,48.28761714507244,44.068992247469865,73.78005756714217,13.73364989814168,3.140883345506117,-0.0749266568579123,0.2865493929402551,1.1077932452134,0.9438289693263244,-2.4238523217695818,1.1430338872834729,1.2728260180196955,1.8427267250479504,-0.772937432501139,-1.68975052017081,0.2868975846092703,154.17724276644364,153.31085817645766,144.1459056442684,191.0019796297476,137.99072415938704,124.84976278557832,25.30952026536703,88.6509618624838,33.29512036519234,68.09319405084196,87.88802387686684,34.486317363356164,2.670191213819692,0.2733435939207473,1.1191829478255215,1.1000397229920018,1.062449814683385,-1.088372477831815,-0.0820416519100201,1.009966743419782,1.3636007399559118,-0.7161276551606538,-1.4445828811085952,-0.2955270467330109,160.58617768104358,129.13336276310966,122.2071969336939,199.77427347250085,153.1495830803742,105.61593620206064,34.47963557249655,108.5861669296694,73.68571189492566,16.18638487439295,61.14472347007501,24.235670172757303,2.243305336779161,0.0302770584682785,0.3240452725968231,2.1664805181914293,1.1856427907665348,-1.736198565114661,2.0105632681052934,1.5039876432385269,2.03597331134578,-0.783870133447996,-2.0619801080504416,1.8600136224164832,0.1059264644612532,-0.1088539709326499,-0.8586495718668621,-0.8782842062413236,-0.4633470270613052,0.2526676457052088,0.729487488924537,-0.0074947715833951,-0.329416602238017,-0.3569465294633497,3.158250618094183,1.9257291911299277,3.004106012587905,3.38243455303409,2.548758204274279,2.900395941365685,0.8480734084141685,2.657266567166872,2.230265697029315,2.2006108202190697,3.0436387062072754,0.8473455905914307,-2.5380138794528406,-2.1962931156158447,0.7015327215194702,2.897825837135315,-0.813257098197937,2.426289502774374,-1.6606026887893677,1.7247567812549036,0.5395842986054742,-1.512663519894797,-1.4375618411628428,-2.0522478185002715,-1.977146139768317,0.0751016787319542,-0.2148471653701749,-0.7544314639756491,1.2978163545246222,1.222714675792668,6.205640147527447e-06
65.65131638153825,20.7780704498291,87.10247802734375,84.0809326171875,81.23075866699219,31.96933364868164,51.55170778900999,105.3227429741128,125.01181207337594,177.83545876244688,120.43394787150324,-1.558497071266174,-0.6270370483398439,-0.9458898901939392,-1.4176329374313352,-2.000376701354981,-0.5363589525222779,-0.9260380864143372,1.950019717216492,-1.330223560333252,2.758002758026123,173.1233355216096,79.37930013098223,129.46181077397705,170.92199243274322,72.13848755428309,97.05904655582326,22.857924828914676,164.9116428280561,61.96078636363184,11.798829017860124,108.65655462400608,67.71360324604709,-2.581552800305533,-1.0846258194472465,-1.7573998927132404,-3.746067646952037,-1.4043202655618432,-2.105161508945273,0.3805882475161055,-1.120984080862042,-1.195649207882677,-3.075074066462653,2.1643497577520736,-1.723381928967476,238.56360017557483,227.5017124538612,209.0368977711501,225.4445365703613,91.0767877102622,176.14349901394948,60.72820354562882,104.71871606327034,25.407632547110293,73.8490834516694,173.65762526988678,59.50282002961165,-2.154665195585233,-1.8484361759513048,-3.1035480825530817,-2.2818452578503154,-1.3602241255587546,-2.5584445950953265,1.9873026410132235,-1.3207555674082356,-2.7109657080575342,2.4646292416541917,2.2314623056042446,-2.8009156109776274,197.40750049723772,96.92179515130437,146.8284966300443,193.07825575666024,122.36965564701929,115.26299879190994,39.14049221393311,182.5992922970669,79.41095408846157,12.925380542230972,90.30176595187474,77.91310762450273,-2.320800516817098,-1.161935769757637,-1.749360677845757,-3.827838746575131,-1.7616148627779629,-2.1233025289724305,-0.0543652975990026,-1.0581432365254777,-1.0346781587519196,-1.08039683309154,2.0660003595088137,-1.473506056226823,-0.131006076171499,0.8441290482531902,0.3468774346172944,0.350147691571658,0.8352960198035666,0.7860705979741591,0.8187390624970905,0.4596368797908068,0.9430248393953896,0.776433647032738,2.893678562761285,0.8879232833840002,2.9396621813962223,3.039770112349653,1.328449859478543,2.270998735577486,1.0096868829992718,2.560735528638833,0.8062652911640876,3.0213116521250822,-2.876057803630829,0.4041854739189148,2.599144462739126,-3.0029420296298426,-0.8079830408096313,2.1949589888202112,-0.3896791338920592,2.486378669738769,-0.793864607810974,-2.9888235966311854,-0.2404022336268347,-0.5058080593737095,-0.7122844869361891,-0.2654058257468747,-0.4718822533093543,-0.2064764275624795,-0.5663699951737518,-0.325967761546917,-0.0605619358000422,0.1459144917624373,6.205640147527447e-06
31.97245258125615,50.90320587158203,112.9039306640625,90.645263671875,52.10488510131837,42.085479736328125,56.37807831140768,254.431611661063,116.04700714724542,53.57597975788013,51.96339864536634,-0.4597391188144684,-1.4510689973831177,-0.7281048893928529,-0.2110243141651153,-0.6611855626106263,1.873400449752808,-0.8359103798866272,-2.4425747394561768,1.2460781335830688,2.420515537261963,164.97766415467632,167.786454331771,149.8258762808769,137.87061744593453,81.93640118471349,57.27375851750402,142.23170209515584,98.52022806906642,71.25897979261953,53.51590599147401,105.51402603277292,78.6083092754054,-1.49047572263175,-1.61845513630907,-1.9967982496970036,-1.2233440688642718,-0.8568485589682484,-0.5001501742945443,-1.5263771681391056,-0.3564904095383324,-0.90363358657907,-2.973653149533722,-2.8479251395650635,1.7626191455349978,203.9078488319172,186.79577324071712,175.483814902692,181.4536524394017,149.12110552794982,105.75159189128142,144.6446419848593,128.2020649053498,92.85344610183864,21.84331299243006,74.57059717294145,81.51165127387557,-1.583189415037812,-1.5115648308505991,-1.873982876787908,-2.4113060348678546,-1.384918172845688,-0.8566995264817535,-1.3036442722482355,-0.2506990371098466,-0.6127506084031877,-2.8457922980370083,-2.757184199516433,1.3621772950419897,261.65996594935456,239.6897644106636,226.46864380881652,182.69286450177464,143.6081959475256,72.39201830484959,93.91931198022571,78.45375933790572,29.851672742201064,78.65469615775731,117.5599501198383,129.32198344901508,-1.951571959988489,-1.9243424258600133,-2.9409846296863784,-1.1169886897405945,-0.931941972822686,-0.48501305021532,-1.66520655517743,0.1821055041572928,-0.2501343154150167,2.613322709101031,2.987463426646958,1.806149052388241,0.5446914692706999,-0.0262824500399688,0.1590903221288074,-0.524863392003383,0.4560200763124979,0.4282783176121396,0.0209138744152224,-0.005660721715155,0.8043929635615032,0.8775720609139612,1.7618307142722849,2.4233008452515734,3.128128553251736,2.6455568172095734,1.4216708802807645,1.2577552881073657,2.8849783534273623,1.985430894053993,0.6748276390429867,0.5830228028973389,1.6066643595695496,-2.081988513469696,3.026759390030996,2.5945324341403406,1.4200950304614466,-1.174437403678894,-2.709310829639435,1.9672101179706016,-0.6273223161697388,0.5471150875091553,0.4392895817398754,0.9009867254692464,0.4927741346415923,0.4616971437293711,0.0534845529017169,-0.4082125908276541,0.6661115366828101,0.2268219549429346,-0.2348751887864364,0.1733374020412177,6.205640147527447e-06
