MET,pt_l1,pt_jet1,pt_jet2,pt_jet3,pt_jet4,E_l1,E_j1,E_j2,E_j3,E_j4,eta_l1,eta_j1,eta_j2,eta_j3,eta_j4,phi_l1,phi_j1,phi_j2,phi_j3,phi_j4,MJ1J2,MJ1J3,MJ1J4,MJ2J3,MJ2J4,MJ3J4,pt_j1j2,pt_j1j3,pt_j1j4,pt_j2j3,pt_j2j4,pt_j3j4,eta_j1j2,eta_j1j3,eta_j1j4,eta_j2j3,eta_j2j4,eta_j3j4,phi_j1j2,phi_j1j3,phi_j1j4,phi_j2j3,phi_j2j4,phi_j3j4,MJ1J2MET,MJ1J3MET,MJ1J4MET,MJ2J3MET,MJ2J4MET,MJ3J4MET,pt_j1j2MET,pt_j1j3MET,pt_j1j4MET,pt_j2j3MET,pt_j2j4MET,pt_j3j4MET,eta_j1j2MET,eta_j1j3MET,eta_j1j4MET,eta_j2j3MET,eta_j2j4MET,eta_j3j4MET,phi_j1j2MET,phi_j1j3MET,phi_j1j4MET,phi_j2j3MET,phi_j2j4MET,phi_j3j4MET,MJ1J2lep,MJ1J3lep,MJ1J4lep,MJ2J3lep,MJ2J4lep,MJ3J4lep,pt_j1j2lep,pt_j1j3lep,pt_j1j4lep,pt_j2j3lep,pt_j2j4lep,pt_j3j4lep,eta_j1j2lep,eta_j1j3lep,eta_j1j4lep,eta_j2j3lep,eta_j2j4lep,eta_j3j4lep,phi_j1j2lep,phi_j1j3lep,phi_j1j4lep,phi_j2j3lep,phi_j2j4lep,phi_j3j4lep,cos_j1j2,cos_j1j3,cos_j1j4,cos_j2j3,cos_j2j4,cos_j3j4,cos_j1lep1,cos_j2lep1,cos_j3lep1,cos_j4lep1,DR_j1j2,DR_j1j3,DR_j1j4,DR_j2j3,DR_j2j4,DR_j3j4,DR_j1lep1,DR_j2lep1,DR_j3lep1,DR_j4lep1,DPhi_j1j2,DPhi_j1j3,DPhi_j1j4,DPhi_j2j3,DPhi_j2j4,DPhi_j3j4,DPhi_j1lep1,DPhi_j2lep1,DPhi_j3lep1,DPhi_j4lep1,DTheta_j1j2,DTheta_j1j3,DTheta_j1j4,DTheta_j2j3,DTheta_j2j4,DTheta_j3j4,DTheta_j1lep1,DTheta_j2lep1,DTheta_j3lep1,DTheta_j4lep1,xs_weight
52.4642064956,30.5955734253,74.6398544312,64.1050186157,29.2554302216,28.731918335,51.8954182309,336.202396719,64.5841702241,35.4588989026,54.606971522,1.12044322491,2.18519568443,0.0260198563337,0.578523218632,1.25621402264,-0.490197449923,-1.31623983383,1.96746349335,-2.40160441399,0.0582314915955,227.949805616,101.299717555,74.8311510814,76.96459827,90.4846637298,60.0652590161,14.4031660077,92.0038083267,85.0487400789,60.8501450539,60.9256721249,19.3923211552,3.82325134876,2.03372782655,2.18694284348,0.316045350597,0.723567146631,1.91307412922,-1.99827414897,-1.60133156338,-0.978517250646,2.43727813991,1.50646917516,-1.19713173794,276.570124435,181.852390703,172.084074562,123.343026019,136.682096007,111.270372145,48.9792477915,66.6850503295,34.5185529287,113.163623784,103.880942598,35.2994971441,2.81271406952,2.54581279855,3.26480395854,0.774164825586,1.01872142639,2.09555284869,2.61039683661,-2.19672976131,-1.23974070913,2.38938375907,1.88739928581,2.54390841353,256.698895602,131.795229424,101.042450761,135.300925899,134.431363505,81.653493883,34.6234281725,109.079938579,112.983844518,31.6285834364,55.7484828509,47.0576200259,3.06766442421,1.97994996331,2.01441748365,1.41808051787,1.25611099527,1.5526296549,-0.918334646953,-1.34723230825,-0.851131033082,2.23025772928,0.983108133994,-0.761160658048,-0.194425068922,0.59698106781,0.851607884859,-0.273533571402,-0.152717510707,0.0943976020741,0.876300957289,-0.4357996137,0.253263788306,0.951588710531,3.69579929176,1.93892049456,1.65896906312,1.99226137486,2.27124294678,2.55148143403,1.34760670081,2.69032708453,1.98674454208,0.56498496742,2.99948198,1.08536458015,-1.37447132543,-1.91411739985,1.90923200175,-2.45983590558,-0.826042383909,2.45766094327,-1.91140696406,0.548428941518,-1.32080892357,-0.79811091213,-0.330808306667,0.522698011442,0.990000616905,0.467302605463,-0.406546149638,0.914262773934,0.391564762492,-0.0757378429709,0.000161271600518
89.5328885329,52.9171638489,69.9032745361,53.2462387085,38.5091056824,25.2151889801,74.600594539,74.9232959208,77.4641174675,54.5415283288,58.5760881157,-0.876907706261,-0.337554186583,0.909577071667,-0.879289329052,1.48392152786,-3.10355257988,0.44267514348,-0.198657259345,1.0188049078,2.95255589485,92.4813250401,44.4736310424,119.671457084,106.768367954,77.6397585979,105.643154193,116.989916473,104.327239597,51.7429737285,75.7439729285,28.0332661717,37.8055957552,0.264820009155,-0.56755988228,0.529505551009,0.222543166044,2.05952767946,0.370946360333,0.166902066633,0.645144919109,0.734576266381,0.298585447497,-0.207310622277,1.69203931978,230.535891414,183.001275979,239.713763708,222.774117538,236.403517069,218.944577915,139.80069149,92.9492280938,70.2373622348,102.939070703,100.726026907,51.8355558601,-0.362142906558,-1.230653033,-0.712530620251,-0.604534912239,0.246184658534,-1.09425976715,-0.523728721644,-0.290436961441,-0.892039165254,-0.709625416693,-1.23563832955,-1.54908786837,216.482083342,154.258426282,203.612536087,201.563979111,201.433697243,170.92144275,64.868912616,67.9415940293,35.7344545951,28.1356842572,26.6093957734,67.5426606767,-0.321827131677,-1.29727219106,-0.626633555912,-1.05684233414,1.48216434954,-0.539538096778,0.271924197494,1.10557663113,1.98799550616,0.804381928716,-2.84478025916,2.58790860651,0.290593652171,0.791217709979,-0.622628752251,-0.33920715194,0.351529317516,-0.745452004699,-0.387307069387,-0.986031320771,0.218197057695,-0.33783429616,1.4023707164,0.790823918404,3.10117319162,2.1638523813,3.18419866237,3.05354849874,2.78959477968,3.41027047095,2.16082913199,2.37172480708,0.641332402825,-0.576129764318,-2.50988075137,-1.21746216714,3.13197215298,-1.93375098705,-2.73695758382,2.90489532053,-2.1608278195,-0.227076832448,1.13646284684,-0.45260264314,1.45616416834,-1.58906548998,0.319701321499,1.90876681148,-0.45091468154,-1.58737752838,0.00168796160005,-1.90707884988,0.000161271600518
33.1454201231,37.8588294983,77.1980667114,61.5118484497,48.6533622742,23.5353279114,94.6043400877,78.9927370858,153.269226739,134.94175056,48.6963433715,-1.56630647182,-0.0891257300973,-1.5602093935,1.66960132122,1.34818124771,-1.23860454559,-0.107909753919,2.97002482414,1.86921322346,-3.06664967537,179.231906989,162.959325629,110.06165305,271.972111067,155.254103009,49.5561449707,16.2878458006,73.1963682832,54.2242393191,94.135721072,84.5310208366,58.5542478416,-2.89500119261,1.25325498142,0.613063372576,-0.162205425738,-0.987179728832,1.76973992582,0.134709004092,0.548878021676,-0.186915252288,2.49112374956,3.0380183152,2.27195878114,220.945548295,212.677880883,154.102502339,298.898574619,180.092308996,112.997766092,17.1613007656,42.2769959558,28.6022329564,117.143581844,115.994662861,78.3472271558,-2.83795786135,1.7539259564,1.05564853814,-0.12412943856,-0.760184449341,1.50424424756,-2.73706493343,0.763966722285,-0.727393293462,2.71882026165,-3.13984847842,2.66705524425,224.432070909,297.716929277,200.919739897,363.003671727,219.276581581,265.081392089,44.0517422202,74.8294337719,80.0651830075,66.065995888,76.6622781172,26.9570973902,-2.36982716836,0.403335393335,-0.603792286994,-1.21916602849,-1.61137376105,1.80995101151,-0.86759441964,0.032074273717,-0.609981206868,2.81467120787,-2.7809885692,2.80308932099,-0.318641694951,-0.225997646592,-0.554253287943,-0.786453965982,-0.609862395291,0.853005430145,0.251277077575,0.761217422653,-0.999139724349,-0.850163221016,3.41141736109,2.64615496687,3.28937581788,3.41225195921,2.91881888787,1.38513123411,1.86025096577,2.07456489702,4.48660568032,3.44034702666,-3.07793457806,-1.97712297738,2.95873992145,1.10081160069,-0.246510807668,-1.34732240835,1.13069479167,-2.07455593744,3.10781776905,-1.82804512978,-1.06762759986,1.28752021544,1.15160740203,2.3551478153,2.21923500188,-0.135912813414,-1.07007435977,-0.00244675991296,-2.35759457521,-2.2216817618,0.000161271600518
37.6239558142,76.3112182617,96.7880630493,86.3703689575,40.0617790222,37.0243873596,79.4774540336,102.443249693,123.373274823,119.675853645,102.578945287,-0.287079453468,-0.217947587371,0.876972854137,-1.75478029251,-1.67485797405,1.59558463097,-1.96254062653,1.35929405689,-1.51675736904,0.508949041367,215.509266201,116.243603555,152.689270444,236.605802856,194.714767859,67.6902939728,19.4775379845,134.052257638,71.5647506468,48.8573214648,114.236549662,40.8939455002,1.9136670885,-0.879091818287,-1.26450194081,-0.519242720043,-0.0832146125867,-2.32785444124,-2.88144441774,-1.83332694405,-1.63542598079,1.14241043258,1.1132532905,-0.566956698989,264.759559125,168.587184296,189.091763863,273.449489287,232.892199481,110.284154197,20.8778085119,134.121197178,82.7910884033,70.0421845882,131.465668785,76.5997840812,1.47462028033,-0.987131871971,-1.28365225719,-0.639091578642,-0.23268057013,-1.81538086442,-0.480379447796,-1.55180449061,-1.1645635988,0.604431346267,0.839468626754,-0.354656608007,293.087550691,250.00982125,248.197923215,294.506230394,240.75156291,184.83970602,74.2264204341,64.5965728266,8.13420116517,122.124919046,185.254931163,63.3580102187,0.543550106555,-1.61417770118,-3.53112272658,-0.389151799768,-0.170433182851,-2.00053510538,1.85361087762,-2.17469196633,2.499333605,1.41952145348,1.30550528848,1.03025179926,-0.832808811995,0.498065670331,-0.0770751951872,-0.893825089199,-0.487719936913,0.824633430376,-0.797657899054,0.465145006213,-0.0591143189887,0.422266684294,3.15728495548,1.60018045115,2.86894563443,3.89843512573,2.68978200253,2.02728242684,2.72593680949,1.1877924946,3.44104903742,1.76258506937,2.96135062376,-0.445783257484,-2.47148966789,2.87605142593,0.850345015526,-2.02570641041,2.72506004969,-0.236290574074,-3.11234200001,-1.0866355896,0.998523872686,-1.01205145581,-0.984177307201,-2.0105753285,-1.98270117989,0.0278741486117,-0.0669732072584,-1.06549707994,0.945078248554,0.917204099942,0.000161271600518
33.7379974589,37.5103759766,139.787246704,104.580085754,57.3798179626,45.3197479248,97.459783404,143.495166461,115.848648209,244.554872432,151.027678239,-1.60869121552,-0.185814484954,0.448944419622,-2.12843966484,-1.86939895153,-0.562566578388,-0.298344224691,2.14893651009,3.10115098953,-1.50261592865,242.380451736,271.46765191,178.483258503,270.088791321,239.790744928,80.5443841218,89.4890749575,85.5659872289,161.663318776,145.56412408,68.6867333683,69.1556450987,0.247979017059,-1.84420895127,-0.915517744283,-1.07783713659,-1.1272383745,-2.40790866726,0.546336565471,-0.470225683686,-0.563141814533,2.47587654007,2.47686004206,-2.47251724682,286.685781018,316.491478708,229.807416271,309.41024187,273.439845078,163.673033037,57.9713254432,83.3848086169,159.423348599,151.65697089,78.6007458265,102.575929211,0.338166098808,-1.87758347226,-0.936092855678,-1.05562249781,-1.04031007758,-2.02933644667,0.37902529557,-0.871492577035,-0.773218170979,2.69968042984,2.91935519663,-2.41766611246,332.17614795,309.015779343,215.941934761,346.471389296,312.366210607,129.475101683,111.387470715,122.965209582,199.173689715,108.322002365,31.6043471375,66.809439211,-0.574206766281,-1.77864488984,-1.08026090642,-1.67509768984,-2.46662332191,-2.65120350584,0.240105397094,-0.498357848852,-0.56303348033,2.44021306416,2.35551510328,-1.91454060732,-0.76254230812,-0.0445222918529,0.28129885739,-0.285810604396,-0.639964464174,0.919234481599,0.534754417298,-0.705908377284,0.818878678678,0.94846753094,2.5282606396,3.47699024182,2.06995821046,2.74765739016,3.50716517159,1.69927873419,1.44720131377,3.40383804048,2.67053359604,0.975531293473,-2.44728073478,2.88369009296,1.20427170396,-0.952214479446,-2.63163286844,-1.679418389,0.264222353697,2.71150308847,-2.61946773926,-0.940049350262,0.6193359535,-1.14911087276,-1.08002013192,-1.76844682626,-1.69935608542,0.0690907408455,-0.990963564077,-1.61029951758,0.158147308687,0.0890565678417,0.000161271600518
25.2135905201,112.131591797,112.822547913,100.512397766,61.9905586243,35.2067489624,218.359320236,285.005157082,254.840290097,226.541779511,40.3649928337,1.28601169586,1.57630908489,1.57964599133,1.967461586,0.509882152081,0.319757550955,-2.92614746094,-1.50538384914,1.13180673122,1.56398582458,142.936512951,156.845140037,123.61539648,159.2883964,138.610802734,80.3136955407,161.931094249,89.761853642,110.53186281,55.0986370433,65.4467588328,95.1103573892,1.83579985813,2.37545661847,1.65930171723,2.79900262336,2.05890116613,1.64066497726,-2.26536099263,2.77715537367,3.04112265063,-0.930502937582,-1.46655587879,1.28747952433,212.804907494,201.380744733,161.29679622,211.707855893,182.872801371,108.52889484,145.99305721,104.119811883,118.854340466,35.3138626349,40.2467890127,118.633710451,1.95420014492,2.2505081427,1.6249437357,3.26382964371,2.57390612054,1.47693368221,-2.39251346315,2.56235167457,2.83309680252,-0.574292698265,-1.48270200617,1.37295022077,318.785636102,290.285733499,274.047970855,250.468524135,238.182194868,149.800090381,89.2139312958,70.9306931588,46.4675249068,139.651745316,117.123839244,183.622499086,2.73156843608,2.93545661706,3.00385272205,2.2245303148,2.03320178297,1.57274496865,-1.53936483446,1.24680278672,1.64676406117,-0.0640435814948,-0.257652436274,0.760482531699,0.866677134751,0.816623612244,0.354178960907,0.788408074572,0.0835317943913,0.671679685017,0.585219504604,0.737107719024,0.922074153968,0.548588973429,1.42076753044,2.25934809057,2.08621714004,2.66555343084,3.2504499482,1.52030147501,3.05112178817,1.84861089195,1.06009330907,1.4664518627,-1.42076361179,2.22523111502,1.79305202166,-2.63719058037,-3.06936967373,-0.432179093361,3.03728029529,-1.8251414001,0.812049180269,1.24422827363,0.00132114493569,0.129907707044,-0.673942214963,0.128586562108,-0.675263359898,-0.803849922007,-0.131550998133,-0.132872143069,-0.261458705177,0.54239121683,0.000161271600518
28.4064175955,112.114616394,130.373443604,95.5196456909,90.5161590576,44.3928871155,248.703933809,140.06489728,220.320633793,247.725875406,52.5981868906,1.43470740318,0.312022536993,1.47558879852,1.66378486156,0.586266815662,-2.87882351875,0.228479981422,-1.71308350563,1.75352418423,-0.503791809082,235.613436813,224.257784003,69.2662730721,186.225853341,97.6608905404,136.428564977,130.754996783,162.079813507,166.060311633,30.5016232741,118.719132803,71.2035456456,1.36500576557,1.28875554943,0.403762276682,3.33650078679,1.39776022049,1.99870601913,-0.520489687196,0.820311743716,0.0487882342212,-2.95877811395,-1.35576516897,1.25033389028,288.485450566,259.619494414,167.400025222,213.106765959,162.43859902,157.676779724,112.403225572,178.626661064,162.267722423,43.4144372909,90.3651779224,96.133136644,1.76001496762,1.42379252368,0.811353085473,3.15076165283,1.92519575064,1.96323562527,-0.341398378075,0.95611541064,0.220498257678,2.61427703242,-1.37242737826,1.41511465382,386.389287331,391.646093835,326.237843557,265.516563895,209.510934428,249.563728971,94.2895668622,89.4448804268,61.3136062734,142.539616805,167.135383317,94.0575155332,2.29112178749,2.409556843,2.26100171989,2.22278964298,1.71120971878,2.33228398952,-1.51589892509,1.54540226426,-0.349991764378,-2.8959153706,-2.09002379861,2.72039040528,0.122149220513,0.297279983352,0.761714821278,0.687636848377,0.605425559672,0.293704826762,-0.159635159134,0.881133448345,0.817608785659,0.194680983446,2.26352716335,2.03789626886,0.781941110028,2.82285799015,1.50109293401,2.50130378661,3.30390017267,1.16645662872,1.66665571651,2.52202836076,1.94156348705,-1.5250442028,0.732271790504,2.81657761732,-1.20929169655,2.25731599331,3.10730350018,1.16574001312,-1.6508376042,2.37503170967,0.814156536429,0.889311401261,0.248228960862,0.0751548648314,-0.565927575567,-0.641082440399,0.796060587455,-0.0180959489748,-0.0932508138061,0.547831626593,0.000161271600518
216.793492601,108.716918945,327.08404541,227.030426025,61.2338981628,40.5104942322,110.355913522,478.032070553,293.988279856,74.4174450212,178.00605441,0.173424750566,0.920504212379,-0.727542817593,-0.641905069351,-2.15801930428,-0.913831949234,1.54014337063,-1.85177242756,2.3655500412,-2.47178912163,744.345818138,274.334902918,555.957742672,210.398731729,173.076868121,107.142171678,120.994265853,371.352567329,302.561762529,205.141505371,261.063982964,77.5176453793,1.11818145209,0.74585211806,0.543020964776,-0.938962544778,-1.11004923135,-1.74434209367,2.0235630214,1.66161002822,1.64268959967,-2.117547929,-1.9420590381,2.91067253858,964.846284939,676.818744058,846.407018491,387.651029863,400.566040604,384.607998261,111.122479746,154.599772052,86.1449857696,399.859719233,464.583834428,204.896287125,1.34740416156,1.52236073579,1.60839811346,-0.454764360695,-0.64179224329,-0.796407333971,-1.84950100085,1.64407655031,1.56353902112,-1.78320789179,-1.72717101709,-1.83295131645,862.520595127,503.826006196,708.655286352,343.499160654,343.805100331,297.347801754,26.4066949105,285.614965228,220.268057303,264.406258409,330.580176786,68.9442772247,2.64092964828,0.969406534146,0.785741207108,-0.708041347739,-0.888958217548,-1.767845449,1.03569184214,1.45599293902,1.3666198486,-1.72366052139,-1.65655954749,-1.70265940621,-0.973154610829,-0.0267463653432,-0.808070646644,0.0451553608687,0.750582399174,0.574701801044,-0.398738994695,0.3497149941,-0.901552334411,-0.164297139643,3.32798713739,1.76703676687,3.82568900878,2.06763707916,1.55906500181,2.09501156237,2.56517496338,1.30056714542,3.11249049492,2.80407951597,-2.89126950899,-0.82540667057,-2.27125281492,2.06586283842,0.620016694069,-1.44584614435,2.45397531986,-0.937940478325,-3.00380331675,-1.55795717239,-1.48341723229,-1.4145676467,-2.15339424393,0.0688495855903,-0.669977011639,-0.738826597229,-0.6401230827,0.843294149588,0.774444563997,1.51327116123,0.000161271600518
109.823712216,50.5663223267,101.376869202,85.9930877686,40.0233955383,36.4899787903,221.617021476,581.257071396,89.1265988353,42.0168335925,78.3764926126,-2.15753507614,2.4313826561,0.230965122581,-0.279937922955,-1.39666748047,1.17604625225,-0.352621227503,-2.18213009834,2.51666688919,-2.36217331886,292.523067407,264.504847614,416.851042187,90.6642231416,103.620162274,67.7085373405,114.941158599,63.7436503463,92.0098624929,94.3563783226,122.068258482,58.4579946206,2.34176395385,2.87077366988,2.39986416688,0.0919413910677,-0.392779658389,-1.12535506533,-1.16111890395,-0.182938567437,-0.719842411716,-2.62013491673,-2.23568588548,-3.10339502879,1000.21878117,957.066286808,1007.65373025,324.085347298,321.148929291,167.71744238,33.483371585,72.5288047938,23.0525293994,157.329240842,147.032150814,153.044565771,2.70197996019,1.816293702,2.63084227557,-1.49993177978,-1.70923129439,-1.743765821,-2.43236845372,1.68842859861,1.65805348004,2.90667316465,-3.05686996333,2.58085025335,803.929652261,766.06294756,828.324656489,278.686758951,275.046843736,160.17040501,87.7877660984,89.3055161597,89.7258111083,62.3700244885,74.567001276,59.109351259,2.1621339614,2.06092433685,1.87981004398,-1.91512792699,-1.98026249825,-2.31509589713,-0.733204138283,0.40369819653,-0.156463315278,-3.13637020636,-2.41765901121,2.29063618843,0.179988707687,-0.430338651085,-0.905622157472,-0.0746558175597,0.246026715463,0.315695112557,-0.957009664426,-0.437982313349,0.315731728751,0.763158835439,2.86163240656,3.94766685258,4.32345549948,1.66472468275,1.63756021317,1.79423244371,4.83683679866,3.77632236381,2.3070836053,2.84846562035,1.82950887084,-2.86928811669,2.00955209136,1.58438831965,0.18004322052,-1.40434509913,-1.52866747975,2.92500895659,1.34062063694,2.74496573607,-1.16647823325,-1.67176858422,-2.48111503378,-0.505290350971,-1.31463680053,-0.809346449557,-2.73601565107,-1.56953741782,-1.06424706684,-0.254900617287,0.000161271600518
40.5835811217,22.7388191223,129.940002441,113.091072083,50.9164886475,38.2464523315,39.2377361532,780.468123081,369.449103017,75.8930823219,109.258611748,-1.14163005352,-2.47872638702,-1.85169315338,-0.939658522606,-1.70818018913,-0.486327677965,-1.23181176186,0.829346895218,-2.62930750847,2.22990441322,224.533165245,177.89193922,152.489721033,169.123989328,88.5832081395,70.143830085,125.828669139,147.507884244,94.4069243948,66.63112611,125.371278573,68.0078399436,-2.88310831131,-2.42205884779,-2.91862734745,-2.50834326509,-1.99728900795,-1.57530065111,-0.316321800605,-1.57873680458,-1.35964541034,1.06990550321,1.13472685826,3.0639124463,297.920395941,227.795720587,212.80647688,218.322304279,169.40136613,87.6009317138,94.892231757,163.571296414,105.135820542,47.9224892995,103.531134429,107.009887508,-3.22213534999,-2.39764857597,-2.88567596007,-2.98720477424,-2.31841371636,-1.48727432482,-0.557289851254,-1.81924857934,-1.7550792244,1.71854664182,1.43610369976,-3.08766570713,251.672456046,207.423207954,185.965631486,193.665143763,129.234302031,110.587699485,148.28959263,159.260124311,110.396193411,70.7169635096,126.287688699,47.9994905812,-2.74797057552,-2.38407478082,-2.79899380044,-2.52433384855,-2.05607498163,-2.0807528882,-0.342268127478,-1.4516455435,-1.20110996798,0.74257883866,0.953914899325,-3.02989739456,0.914584075871,0.744270167949,0.867886447261,0.502333611372,0.909599861758,0.723134948302,0.87449122712,0.820576122576,0.386302766169,0.577934716957,2.15442467627,2.07887571853,2.92479563499,2.96812769141,1.40789109385,1.61812414681,1.53087332082,1.49505491147,2.15247649308,2.77468842023,-2.06115865707,1.39749574661,2.8214691321,-2.82453090349,-1.40055751801,1.42397338549,-0.745484083891,1.31567457318,-2.1429798305,2.71623209119,0.144092757291,0.577724777283,0.191192312765,0.433632019992,0.0470995554738,-0.386532464518,0.450823743072,0.306730985781,-0.126901034211,0.259631430307,0.000161271600518
